,image_id,Eye_PL,Eye_CL,Hat_PL,Hat_CL
3675,003676.jpg,0,0,0,0
3676,003677.jpg,0,0,0,0
3677,003678.jpg,0,0,1,0
3678,003679.jpg,0,0,0,0
3679,003680.jpg,0,0,0,0
3680,003681.jpg,0,0,0,0
3681,003682.jpg,0,0,0,0
3682,003683.jpg,0,0,0,0
3683,003684.jpg,0,0,0,0
3684,003685.jpg,0,0,0,0
3685,003686.jpg,1,0,0,0
3686,003687.jpg,0,0,0,0
3687,003688.jpg,0,0,1,1
3688,003689.jpg,0,0,0,0
3689,003690.jpg,0,0,0,0
3690,003691.jpg,0,0,0,0
3691,003692.jpg,0,0,0,0
3692,003693.jpg,0,0,0,0
3693,003694.jpg,1,1,0,0
3694,003695.jpg,0,0,0,0
3695,003696.jpg,1,0,0,0
3696,003697.jpg,0,0,0,0
3697,003698.jpg,0,0,0,0
3698,003699.jpg,0,0,0,0
3699,003700.jpg,0,0,0,0
3700,003701.jpg,0,0,0,0
3701,003702.jpg,0,0,0,0
3702,003703.jpg,0,0,0,0
3703,003704.jpg,0,0,0,0
3704,003705.jpg,0,0,0,0
3705,003706.jpg,0,0,0,0
3706,003707.jpg,0,0,0,0
3707,003708.jpg,0,0,0,0
3708,003709.jpg,1,1,0,0
3709,003710.jpg,0,1,0,0
3710,003711.jpg,0,0,0,0
3711,003712.jpg,0,0,0,0
3712,003713.jpg,0,0,0,0
3713,003714.jpg,0,0,0,0
3714,003715.jpg,0,0,0,0
3715,003716.jpg,0,0,0,0
3716,003717.jpg,0,0,0,0
3717,003718.jpg,0,0,0,0
3718,003719.jpg,1,0,0,0
3719,003720.jpg,0,0,0,0
3720,003721.jpg,0,0,0,0
3721,003722.jpg,0,0,0,0
3722,003723.jpg,0,0,0,0
3723,003724.jpg,0,0,0,0
3724,003725.jpg,0,0,0,0
3725,003726.jpg,0,0,0,0
3726,003727.jpg,0,0,0,0
3727,003728.jpg,0,0,0,0
3728,003729.jpg,0,0,0,0
3729,003730.jpg,0,0,1,1
3730,003731.jpg,0,0,0,0
3731,003732.jpg,0,0,0,0
3732,003733.jpg,0,0,0,0
3733,003734.jpg,0,0,0,0
3734,003735.jpg,0,0,0,0
3735,003736.jpg,0,0,0,0
3736,003737.jpg,0,0,0,0
3737,003738.jpg,0,0,0,0
3738,003739.jpg,0,0,0,0
3739,003740.jpg,0,0,0,0
3740,003741.jpg,0,0,0,0
3741,003742.jpg,0,0,0,0
3742,003743.jpg,0,0,0,0
3743,003744.jpg,0,0,0,0
3744,003745.jpg,0,0,0,0
3745,003746.jpg,0,0,0,0
3746,003747.jpg,0,0,0,0
3747,003748.jpg,0,0,0,0
3748,003749.jpg,0,0,0,0
3749,003750.jpg,0,0,0,0
3750,003751.jpg,0,0,0,0
3751,003752.jpg,0,0,1,1
3752,003753.jpg,0,0,0,0
3753,003754.jpg,0,0,0,0
3754,003755.jpg,0,0,0,0
3755,003756.jpg,0,0,0,0
3756,003757.jpg,0,0,0,0
3757,003758.jpg,0,0,0,0
3758,003759.jpg,0,0,0,0
3759,003760.jpg,0,0,0,0
3760,003761.jpg,0,0,1,1
3761,003762.jpg,0,0,1,1
3762,003763.jpg,0,0,0,0
3763,003764.jpg,0,0,0,0
3764,003765.jpg,0,0,0,0
3765,003766.jpg,0,0,0,0
3766,003767.jpg,0,0,0,0
3767,003768.jpg,0,0,0,0
3768,003769.jpg,0,0,0,0
3769,003770.jpg,0,0,0,0
3770,003771.jpg,0,0,0,0
3771,003772.jpg,0,0,0,0
3772,003773.jpg,0,0,0,0
3773,003774.jpg,0,0,0,0
3774,003775.jpg,0,0,0,0
3775,003776.jpg,0,0,0,0
3776,003777.jpg,1,1,0,0
3777,003778.jpg,0,0,0,0
3778,003779.jpg,0,0,0,0
3779,003780.jpg,1,1,0,0
3780,003781.jpg,0,0,0,0
3781,003782.jpg,1,0,0,0
3782,003783.jpg,0,0,0,0
3783,003784.jpg,0,0,0,0
3784,003785.jpg,0,0,0,0
3785,003786.jpg,1,1,0,0
3786,003787.jpg,0,0,0,0
3787,003788.jpg,0,0,0,0
3788,003789.jpg,0,0,0,0
3789,003790.jpg,0,0,0,0
3790,003791.jpg,0,0,0,0
3791,003792.jpg,0,0,0,0
3792,003793.jpg,0,0,0,0
3793,003794.jpg,0,0,1,0
3794,003795.jpg,0,0,0,0
3795,003796.jpg,1,0,0,0
3796,003797.jpg,0,0,1,1
3797,003798.jpg,0,0,0,0
3798,003799.jpg,0,1,0,0
3799,003800.jpg,0,0,0,0
3800,003801.jpg,0,0,0,0
3801,003802.jpg,0,0,0,0
3802,003803.jpg,0,0,1,1
3803,003804.jpg,0,0,0,0
3804,003805.jpg,0,0,0,0
3805,003806.jpg,0,0,0,0
3806,003807.jpg,0,0,0,0
3807,003808.jpg,0,0,0,0
3808,003809.jpg,0,0,0,0
3809,003810.jpg,0,0,0,0
3810,003811.jpg,0,0,0,0
3811,003812.jpg,0,0,0,0
3812,003813.jpg,0,0,0,0
3813,003814.jpg,0,0,0,0
3814,003815.jpg,0,0,0,0
3815,003816.jpg,0,1,0,0
3816,003817.jpg,0,0,1,1
3817,003818.jpg,0,0,0,0
3818,003819.jpg,1,1,0,0
3819,003820.jpg,0,0,0,0
3820,003821.jpg,0,0,0,0
3821,003822.jpg,0,0,0,0
3822,003823.jpg,0,0,0,0
3823,003824.jpg,0,0,0,0
3824,003825.jpg,0,1,1,0
3825,003826.jpg,0,0,0,0
3826,003827.jpg,0,0,0,0
3827,003828.jpg,0,0,0,0
3828,003829.jpg,0,0,0,0
3829,003830.jpg,0,0,0,0
3830,003831.jpg,0,0,0,0
3831,003832.jpg,0,0,0,0
3832,003833.jpg,0,0,0,0
3833,003834.jpg,0,0,0,0
3834,003835.jpg,0,0,0,0
3835,003836.jpg,0,0,0,0
3836,003837.jpg,0,1,0,0
3837,003838.jpg,0,0,0,0
3838,003839.jpg,0,0,0,0
3839,003840.jpg,0,0,1,0
3840,003841.jpg,0,0,0,0
3841,003842.jpg,0,0,0,0
3842,003843.jpg,0,0,0,0
3843,003844.jpg,0,0,0,0
3844,003845.jpg,0,0,1,0
3845,003846.jpg,0,0,0,0
3846,003847.jpg,0,0,0,0
3847,003848.jpg,0,0,0,0
3848,003849.jpg,0,0,0,0
3849,003850.jpg,0,0,0,0
3850,003851.jpg,0,0,1,1
3851,003852.jpg,0,0,0,0
3852,003853.jpg,0,0,0,0
3853,003854.jpg,0,0,0,0
3854,003855.jpg,0,0,0,0
3855,003856.jpg,0,0,0,0
3856,003857.jpg,0,0,0,0
3857,003858.jpg,0,0,0,0
3858,003859.jpg,0,0,0,0
3859,003860.jpg,0,0,0,0
3860,003861.jpg,0,0,0,0
3861,003862.jpg,0,0,0,0
3862,003863.jpg,0,0,1,0
3863,003864.jpg,1,0,0,0
3864,003865.jpg,0,1,0,0
3865,003866.jpg,0,0,1,0
3866,003867.jpg,0,0,1,0
3867,003868.jpg,0,0,0,0
3868,003869.jpg,0,0,0,0
3869,003870.jpg,0,0,0,0
3870,003871.jpg,0,0,0,0
3871,003872.jpg,0,0,0,0
3872,003873.jpg,0,0,0,0
3873,003874.jpg,0,0,0,0
3874,003875.jpg,1,1,0,0
3875,003876.jpg,0,0,1,0
3876,003877.jpg,0,0,0,0
3877,003878.jpg,1,0,0,0
3878,003879.jpg,0,0,0,0
3879,003880.jpg,1,1,0,0
3880,003881.jpg,0,0,0,0
3881,003882.jpg,0,0,0,0
3882,003883.jpg,1,1,0,0
3883,003884.jpg,0,0,0,0
3884,003885.jpg,0,0,0,0
3885,003886.jpg,0,0,0,0
3886,003887.jpg,0,0,0,0
3887,003888.jpg,0,0,0,0
3888,003889.jpg,0,0,0,0
3889,003890.jpg,0,0,0,0
3890,003891.jpg,0,0,0,0
3891,003892.jpg,0,0,0,0
3892,003893.jpg,0,0,0,0
3893,003894.jpg,1,0,0,0
3894,003895.jpg,0,0,0,0
3895,003896.jpg,0,0,0,0
3896,003897.jpg,0,0,0,0
3897,003898.jpg,0,0,0,0
3898,003899.jpg,0,0,0,0
3899,003900.jpg,0,0,0,0
3900,003901.jpg,0,0,0,0
3901,003902.jpg,0,0,0,0
3902,003903.jpg,0,0,0,0
3903,003904.jpg,0,0,0,0
3904,003905.jpg,0,0,1,1
3905,003906.jpg,0,0,0,0
3906,003907.jpg,0,0,0,0
3907,003908.jpg,0,0,0,0
3908,003909.jpg,0,0,0,0
3909,003910.jpg,0,0,0,0
3910,003911.jpg,0,0,0,0
3911,003912.jpg,1,0,0,0
3912,003913.jpg,0,0,0,0
3913,003914.jpg,0,0,0,0
3914,003915.jpg,0,0,0,0
3915,003916.jpg,0,0,0,0
3916,003917.jpg,0,0,0,0
3917,003918.jpg,0,0,0,0
3918,003919.jpg,0,0,0,0
3919,003920.jpg,0,0,0,0
3920,003921.jpg,0,0,0,0
3921,003922.jpg,0,0,0,0
3922,003923.jpg,0,0,0,0
3923,003924.jpg,0,0,0,0
3924,003925.jpg,0,0,0,0
3925,003926.jpg,0,0,1,0
3926,003927.jpg,0,0,0,0
3927,003928.jpg,1,0,1,1
3928,003929.jpg,0,0,0,0
3929,003930.jpg,0,0,0,0
3930,003931.jpg,0,0,0,0
3931,003932.jpg,0,0,1,0
3932,003933.jpg,0,0,0,0
3933,003934.jpg,0,0,0,0
3934,003935.jpg,0,0,1,1
3935,003936.jpg,0,0,0,0
3936,003937.jpg,0,0,0,0
3937,003938.jpg,0,0,0,0
3938,003939.jpg,0,0,0,0
3939,003940.jpg,0,0,0,0
3940,003941.jpg,1,1,0,0
3941,003942.jpg,1,0,0,0
3942,003943.jpg,1,1,0,0
3943,003944.jpg,0,0,0,0
3944,003945.jpg,0,0,0,0
3945,003946.jpg,1,1,0,0
3946,003947.jpg,0,0,1,0
3947,003948.jpg,0,0,0,0
3948,003949.jpg,0,0,0,0
3949,003950.jpg,0,0,0,0
3950,003951.jpg,0,0,0,0
3951,003952.jpg,0,0,0,0
3952,003953.jpg,0,0,0,0
3953,003954.jpg,0,0,0,0
3954,003955.jpg,0,0,1,0
3955,003956.jpg,0,0,0,0
3956,003957.jpg,0,0,1,0
3957,003958.jpg,0,0,0,0
3958,003959.jpg,0,0,0,0
3959,003960.jpg,0,0,0,0
3960,003961.jpg,0,0,0,0
3961,003962.jpg,0,0,0,0
3962,003963.jpg,0,0,0,0
3963,003964.jpg,0,0,0,0
3964,003965.jpg,0,0,0,0
3965,003966.jpg,0,0,0,0
3966,003967.jpg,0,0,0,0
3967,003968.jpg,0,0,0,0
3968,003969.jpg,0,0,0,0
3969,003970.jpg,0,1,0,0
3970,003971.jpg,0,0,0,0
3971,003972.jpg,0,0,0,0
3972,003973.jpg,0,0,0,0
3973,003974.jpg,0,0,0,0
3974,003975.jpg,0,0,0,0
3975,003976.jpg,0,0,0,0
3976,003977.jpg,0,0,0,0
3977,003978.jpg,0,0,1,1
3978,003979.jpg,0,0,0,0
3979,003980.jpg,0,0,1,0
3980,003981.jpg,1,1,0,0
3981,003982.jpg,0,0,1,0
3982,003983.jpg,0,0,0,0
3983,003984.jpg,0,0,0,0
3984,003985.jpg,0,0,0,0
3985,003986.jpg,0,0,0,0
3986,003987.jpg,0,0,0,0
3987,003988.jpg,0,0,0,0
3988,003989.jpg,0,0,0,0
3989,003990.jpg,0,0,0,0
3990,003991.jpg,0,0,0,0
3991,003992.jpg,0,0,0,0
3992,003993.jpg,0,0,0,0
3993,003994.jpg,0,0,0,0
3994,003995.jpg,0,0,0,0
3995,003996.jpg,0,0,0,0
3996,003997.jpg,0,0,0,0
3997,003998.jpg,0,0,0,0
3998,003999.jpg,0,0,0,0
3999,004000.jpg,0,0,0,0
4000,004001.jpg,0,0,0,0
4001,004002.jpg,0,0,0,0
4002,004003.jpg,0,0,0,0
4003,004004.jpg,0,0,1,1
4004,004005.jpg,0,0,0,0
4005,004006.jpg,0,0,0,0
4006,004007.jpg,0,0,1,1
4007,004008.jpg,0,0,0,0
4008,004009.jpg,0,0,0,0
4009,004010.jpg,0,0,0,0
4010,004011.jpg,0,0,0,0
4011,004012.jpg,0,0,0,0
4012,004013.jpg,0,0,0,0
4013,004014.jpg,0,0,0,0
4014,004015.jpg,1,1,0,0
4015,004016.jpg,0,0,0,0
4016,004017.jpg,0,0,0,0
4017,004018.jpg,0,0,0,0
4018,004019.jpg,0,0,0,0
4019,004020.jpg,0,0,0,0
4020,004021.jpg,0,0,0,0
4021,004022.jpg,0,0,0,0
4022,004023.jpg,0,0,0,0
4023,004024.jpg,0,0,0,0
4024,004025.jpg,0,0,0,0
4025,004026.jpg,0,0,0,0
4026,004027.jpg,0,0,0,0
4027,004028.jpg,0,0,0,0
4028,004029.jpg,0,0,1,0
4029,004030.jpg,0,0,0,0
4030,004031.jpg,0,0,0,0
4031,004032.jpg,0,0,0,0
4032,004033.jpg,0,0,0,0
4033,004034.jpg,0,0,0,0
4034,004035.jpg,0,0,0,0
4035,004036.jpg,0,0,0,0
4036,004037.jpg,0,0,0,0
4037,004038.jpg,0,0,1,1
4038,004039.jpg,0,0,0,0
4039,004040.jpg,0,0,1,0
4040,004041.jpg,0,0,0,0
4041,004042.jpg,1,0,0,0
4042,004043.jpg,0,0,0,0
4043,004044.jpg,0,0,1,1
4044,004045.jpg,0,0,0,0
4045,004046.jpg,0,0,0,0
4046,004047.jpg,0,0,0,0
4047,004048.jpg,0,0,0,0
4048,004049.jpg,0,0,0,0
4049,004050.jpg,0,0,0,0
4050,004051.jpg,0,0,0,0
4051,004052.jpg,1,0,0,0
4052,004053.jpg,0,0,0,0
4053,004054.jpg,0,0,0,0
4054,004055.jpg,1,0,1,0
4055,004056.jpg,0,0,0,0
4056,004057.jpg,0,0,0,0
4057,004058.jpg,0,0,1,0
4058,004059.jpg,0,0,0,0
4059,004060.jpg,0,0,0,0
4060,004061.jpg,0,0,0,0
4061,004062.jpg,0,0,0,0
4062,004063.jpg,1,1,0,0
4063,004064.jpg,0,0,0,0
4064,004065.jpg,0,0,0,0
4065,004066.jpg,1,1,1,1
4066,004067.jpg,0,0,0,0
4067,004068.jpg,0,0,0,0
4068,004069.jpg,0,0,0,0
4069,004070.jpg,0,0,0,0
4070,004071.jpg,1,0,0,0
4071,004072.jpg,0,0,0,0
4072,004073.jpg,0,0,0,0
4073,004074.jpg,0,0,0,0
4074,004075.jpg,0,0,0,0
4075,004076.jpg,0,0,0,0
4076,004077.jpg,0,0,0,0
4077,004078.jpg,0,0,0,0
4078,004079.jpg,0,0,0,0
4079,004080.jpg,0,0,0,0
4080,004081.jpg,0,0,1,1
4081,004082.jpg,0,0,0,0
4082,004083.jpg,0,0,0,0
4083,004084.jpg,0,0,0,0
4084,004085.jpg,0,0,0,0
4085,004086.jpg,0,0,1,1
4086,004087.jpg,0,0,0,0
4087,004088.jpg,1,1,0,0
4088,004089.jpg,0,0,0,0
4089,004090.jpg,0,0,0,0
4090,004091.jpg,0,0,0,0
4091,004092.jpg,0,0,0,0
4092,004093.jpg,0,0,0,0
4093,004094.jpg,0,0,0,0
4094,004095.jpg,0,0,0,0
4095,004096.jpg,0,0,0,0
4096,004097.jpg,0,0,0,0
4097,004098.jpg,0,0,0,0
4098,004099.jpg,0,0,0,0
4099,004100.jpg,0,0,0,0
4100,004101.jpg,0,0,0,0
4101,004102.jpg,0,0,1,0
4102,004103.jpg,0,0,0,0
4103,004104.jpg,0,0,0,0
4104,004105.jpg,0,0,0,0
4105,004106.jpg,0,0,0,0
4106,004107.jpg,0,0,0,0
4107,004108.jpg,0,0,0,0
4108,004109.jpg,0,0,0,0
4109,004110.jpg,1,0,0,0
4110,004111.jpg,0,0,1,1
4111,004112.jpg,0,0,0,0
4112,004113.jpg,0,0,1,1
4113,004114.jpg,0,0,0,0
4114,004115.jpg,0,1,0,0
4115,004116.jpg,0,0,0,0
4116,004117.jpg,0,0,0,0
4117,004118.jpg,1,1,1,0
4118,004119.jpg,0,0,0,0
4119,004120.jpg,0,0,0,0
4120,004121.jpg,0,0,0,0
4121,004122.jpg,0,0,0,0
4122,004123.jpg,0,0,0,0
4123,004124.jpg,0,0,0,0
4124,004125.jpg,0,0,0,0
4125,004126.jpg,0,0,0,0
4126,004127.jpg,0,0,0,0
4127,004128.jpg,0,0,0,0
4128,004129.jpg,0,0,0,0
4129,004130.jpg,0,0,0,0
4130,004131.jpg,0,0,1,0
4131,004132.jpg,0,0,0,0
4132,004133.jpg,0,0,0,0
4133,004134.jpg,0,0,0,0
4134,004135.jpg,1,1,0,0
4135,004136.jpg,0,0,0,0
4136,004137.jpg,0,0,0,0
4137,004138.jpg,0,0,0,0
4138,004139.jpg,0,0,0,0
4139,004140.jpg,0,0,0,0
4140,004141.jpg,0,0,0,0
4141,004142.jpg,0,0,0,0
4142,004143.jpg,0,0,0,0
4143,004144.jpg,0,0,0,0
4144,004145.jpg,0,0,0,0
4145,004146.jpg,1,0,0,0
4146,004147.jpg,0,0,0,0
4147,004148.jpg,0,1,0,0
4148,004149.jpg,0,0,0,0
4149,004150.jpg,0,0,0,0
4150,004151.jpg,0,0,1,0
4151,004152.jpg,0,0,0,0
4152,004153.jpg,0,0,0,0
4153,004154.jpg,0,0,0,0
4154,004155.jpg,0,0,0,0
4155,004156.jpg,0,0,0,0
4156,004157.jpg,0,0,0,0
4157,004158.jpg,0,0,0,0
4158,004159.jpg,1,0,0,0
4159,004160.jpg,0,0,0,0
4160,004161.jpg,0,0,0,0
4161,004162.jpg,0,0,1,0
4162,004163.jpg,0,0,0,0
4163,004164.jpg,0,0,0,0
4164,004165.jpg,1,0,0,0
4165,004166.jpg,0,0,0,0
4166,004167.jpg,0,0,0,0
4167,004168.jpg,0,0,0,0
4168,004169.jpg,0,0,0,0
4169,004170.jpg,0,0,0,0
4170,004171.jpg,0,0,0,0
4171,004172.jpg,0,0,0,0
4172,004173.jpg,0,0,0,0
4173,004174.jpg,0,0,0,0
4174,004175.jpg,0,0,0,0
4175,004176.jpg,0,0,0,0
4176,004177.jpg,0,0,0,0
4177,004178.jpg,0,0,0,0
4178,004179.jpg,1,0,0,0
4179,004180.jpg,0,0,0,0
4180,004181.jpg,0,0,0,0
4181,004182.jpg,0,0,0,0
4182,004183.jpg,0,0,0,0
4183,004184.jpg,0,0,0,0
4184,004185.jpg,0,0,0,0
4185,004186.jpg,0,0,0,0
4186,004187.jpg,0,0,0,0
4187,004188.jpg,0,0,0,0
4188,004189.jpg,0,0,0,0
4189,004190.jpg,0,0,0,0
4190,004191.jpg,0,1,0,0
4191,004192.jpg,0,0,0,0
4192,004193.jpg,0,0,0,0
4193,004194.jpg,0,0,0,0
4194,004195.jpg,0,0,0,0
4195,004196.jpg,0,0,0,0
4196,004197.jpg,0,0,0,0
4197,004198.jpg,0,0,0,0
4198,004199.jpg,0,0,0,0
4199,004200.jpg,0,0,0,0
4200,004201.jpg,0,0,0,0
4201,004202.jpg,0,0,0,0
4202,004203.jpg,0,0,0,0
4203,004204.jpg,0,0,0,0
4204,004205.jpg,0,0,0,0
4205,004206.jpg,0,0,0,0
4206,004207.jpg,0,0,0,0
4207,004208.jpg,1,0,0,0
4208,004209.jpg,0,0,0,0
4209,004210.jpg,0,0,0,0
4210,004211.jpg,0,0,0,0
4211,004212.jpg,1,0,1,1
4212,004213.jpg,0,0,0,0
4213,004214.jpg,1,1,0,0
4214,004215.jpg,0,0,0,0
4215,004216.jpg,0,0,0,0
4216,004217.jpg,0,0,0,0
4217,004218.jpg,0,0,0,0
4218,004219.jpg,0,0,0,0
4219,004220.jpg,0,0,0,0
4220,004221.jpg,0,0,0,0
4221,004222.jpg,0,0,1,0
4222,004223.jpg,0,0,0,0
4223,004224.jpg,0,0,1,0
4224,004225.jpg,0,0,0,0
4225,004226.jpg,0,0,0,0
4226,004227.jpg,0,0,0,0
4227,004228.jpg,0,0,0,0
4228,004229.jpg,0,0,0,0
4229,004230.jpg,1,0,0,0
4230,004231.jpg,0,0,0,0
4231,004232.jpg,0,0,0,0
4232,004233.jpg,0,0,0,0
4233,004234.jpg,0,0,0,0
4234,004235.jpg,0,0,0,0
4235,004236.jpg,0,0,0,0
4236,004237.jpg,0,0,0,0
4237,004238.jpg,0,0,0,0
4238,004239.jpg,0,0,0,0
4239,004240.jpg,0,0,0,0
4240,004241.jpg,0,0,0,0
4241,004242.jpg,1,1,0,0
4242,004243.jpg,0,0,0,0
4243,004244.jpg,0,0,0,0
4244,004245.jpg,0,0,0,0
4245,004246.jpg,0,0,0,0
4246,004247.jpg,0,1,0,0
4247,004248.jpg,1,0,0,0
4248,004249.jpg,1,1,0,0
4249,004250.jpg,0,0,0,0
4250,004251.jpg,0,0,0,0
4251,004252.jpg,1,1,0,0
4252,004253.jpg,0,0,0,0
4253,004254.jpg,0,0,0,0
4254,004255.jpg,0,0,0,0
4255,004256.jpg,0,0,0,0
4256,004257.jpg,0,0,0,0
4257,004258.jpg,0,0,0,0
4258,004259.jpg,0,0,0,0
4259,004260.jpg,0,0,0,0
4260,004261.jpg,0,0,0,0
4261,004262.jpg,0,0,1,0
4262,004263.jpg,0,0,0,0
4263,004264.jpg,0,0,0,0
4264,004265.jpg,1,1,0,0
4265,004266.jpg,0,0,0,0
4266,004267.jpg,0,0,0,0
4267,004268.jpg,0,0,0,0
4268,004269.jpg,0,0,0,0
4269,004270.jpg,0,0,0,0
4270,004271.jpg,0,0,0,0
4271,004272.jpg,0,0,0,0
4272,004273.jpg,0,0,0,0
4273,004274.jpg,0,0,0,0
4274,004275.jpg,0,0,0,0
4275,004276.jpg,0,0,0,0
4276,004277.jpg,0,0,0,0
4277,004278.jpg,0,0,0,0
4278,004279.jpg,0,0,0,0
4279,004280.jpg,0,0,0,0
4280,004281.jpg,0,0,0,0
4281,004282.jpg,0,0,1,1
4282,004283.jpg,0,0,0,0
4283,004284.jpg,0,0,0,0
4284,004285.jpg,0,0,0,0
4285,004286.jpg,0,0,0,0
4286,004287.jpg,0,0,0,0
4287,004288.jpg,0,0,0,0
4288,004289.jpg,0,0,0,0
4289,004290.jpg,0,0,0,0
4290,004291.jpg,0,0,0,0
4291,004292.jpg,0,0,0,0
4292,004293.jpg,0,0,1,0
4293,004294.jpg,0,1,0,0
4294,004295.jpg,0,0,0,0
4295,004296.jpg,1,1,1,1
4296,004297.jpg,1,0,1,1
4297,004298.jpg,0,0,0,0
4298,004299.jpg,0,0,0,0
4299,004300.jpg,1,1,0,0
4300,004301.jpg,0,0,0,0
4301,004302.jpg,0,0,0,0
4302,004303.jpg,0,0,0,0
4303,004304.jpg,0,0,0,0
4304,004305.jpg,0,0,0,0
4305,004306.jpg,0,0,0,0
4306,004307.jpg,0,0,0,0
4307,004308.jpg,0,0,0,0
4308,004309.jpg,0,0,0,0
4309,004310.jpg,0,0,1,1
4310,004311.jpg,0,0,0,0
4311,004312.jpg,1,1,0,0
4312,004313.jpg,0,0,0,0
4313,004314.jpg,0,0,0,0
4314,004315.jpg,0,0,0,0
4315,004316.jpg,0,0,0,0
4316,004317.jpg,0,0,0,0
4317,004318.jpg,0,0,0,0
4318,004319.jpg,0,0,1,1
4319,004320.jpg,0,0,0,0
4320,004321.jpg,0,0,0,0
4321,004322.jpg,0,0,0,0
4322,004323.jpg,0,0,0,0
4323,004324.jpg,1,1,1,1
4324,004325.jpg,0,0,0,0
4325,004326.jpg,1,0,0,0
4326,004327.jpg,0,0,0,0
4327,004328.jpg,0,0,0,0
4328,004329.jpg,0,0,0,0
4329,004330.jpg,0,0,1,0
4330,004331.jpg,0,0,0,0
4331,004332.jpg,0,0,0,0
4332,004333.jpg,0,0,0,0
4333,004334.jpg,0,0,0,0
4334,004335.jpg,1,0,0,0
4335,004336.jpg,0,0,0,0
4336,004337.jpg,0,0,0,0
4337,004338.jpg,0,0,0,0
4338,004339.jpg,0,0,0,0
4339,004340.jpg,0,0,0,0
4340,004341.jpg,0,0,0,0
4341,004342.jpg,0,0,1,1
4342,004343.jpg,0,0,0,0
4343,004344.jpg,0,0,0,0
4344,004345.jpg,0,0,0,0
4345,004346.jpg,0,0,0,0
4346,004347.jpg,1,0,0,0
4347,004348.jpg,0,0,0,0
4348,004349.jpg,0,0,0,0
4349,004350.jpg,0,0,0,0
4350,004351.jpg,0,0,0,0
4351,004352.jpg,0,0,0,0
4352,004353.jpg,0,0,0,0
4353,004354.jpg,0,0,0,0
4354,004355.jpg,0,0,0,0
4355,004356.jpg,0,0,0,0
4356,004357.jpg,0,0,0,0
4357,004358.jpg,0,0,0,0
4358,004359.jpg,0,0,0,0
4359,004360.jpg,0,0,0,0
4360,004361.jpg,0,0,0,0
4361,004362.jpg,0,0,0,0
4362,004363.jpg,0,0,0,0
4363,004364.jpg,0,0,0,0
4364,004365.jpg,0,0,0,0
4365,004366.jpg,0,0,0,0
4366,004367.jpg,1,1,0,0
4367,004368.jpg,0,0,0,0
4368,004369.jpg,0,0,0,0
4369,004370.jpg,0,0,0,0
4370,004371.jpg,0,0,0,0
4371,004372.jpg,0,0,0,0
4372,004373.jpg,0,0,0,0
4373,004374.jpg,0,0,1,0
4374,004375.jpg,0,0,0,0
4375,004376.jpg,0,0,0,0
4376,004377.jpg,0,0,0,0
4377,004378.jpg,0,0,0,0
4378,004379.jpg,0,0,0,0
4379,004380.jpg,0,0,0,0
4380,004381.jpg,0,0,0,0
4381,004382.jpg,1,1,0,0
4382,004383.jpg,0,0,0,0
4383,004384.jpg,0,0,0,0
4384,004385.jpg,1,1,1,1
4385,004386.jpg,0,0,0,0
4386,004387.jpg,0,0,0,0
4387,004388.jpg,0,0,0,0
4388,004389.jpg,0,0,0,0
4389,004390.jpg,0,0,0,0
4390,004391.jpg,0,0,0,0
4391,004392.jpg,0,0,0,0
4392,004393.jpg,0,0,0,0
4393,004394.jpg,0,0,0,0
4394,004395.jpg,0,0,0,0
4395,004396.jpg,0,0,0,0
4396,004397.jpg,0,0,0,0
4397,004398.jpg,0,0,0,0
4398,004399.jpg,1,1,0,0
4399,004400.jpg,0,0,0,0
4400,004401.jpg,0,0,0,0
4401,004402.jpg,0,0,0,0
4402,004403.jpg,0,0,0,0
4403,004404.jpg,0,0,0,0
4404,004405.jpg,0,0,0,0
4405,004406.jpg,0,0,0,0
4406,004407.jpg,0,0,0,0
4407,004408.jpg,0,0,0,0
4408,004409.jpg,0,0,0,0
4409,004410.jpg,0,0,0,0
4410,004411.jpg,1,1,0,0
4411,004412.jpg,0,0,0,0
4412,004413.jpg,0,0,0,0
4413,004414.jpg,1,0,1,1
4414,004415.jpg,0,0,0,0
4415,004416.jpg,0,0,0,0
4416,004417.jpg,0,0,0,0
4417,004418.jpg,0,0,0,0
4418,004419.jpg,0,0,0,0
4419,004420.jpg,0,0,0,0
4420,004421.jpg,1,1,0,0
4421,004422.jpg,0,0,0,0
4422,004423.jpg,0,0,0,0
4423,004424.jpg,0,0,0,0
4424,004425.jpg,0,0,0,0
4425,004426.jpg,0,0,0,0
4426,004427.jpg,0,0,0,0
4427,004428.jpg,0,0,0,0
4428,004429.jpg,0,0,0,0
4429,004430.jpg,0,0,0,0
4430,004431.jpg,0,0,0,0
4431,004432.jpg,0,0,0,0
4432,004433.jpg,0,0,0,0
4433,004434.jpg,0,0,0,0
4434,004435.jpg,0,0,0,0
4435,004436.jpg,0,0,0,0
4436,004437.jpg,0,0,0,0
4437,004438.jpg,0,0,0,0
4438,004439.jpg,0,0,0,0
4439,004440.jpg,0,0,0,0
4440,004441.jpg,1,1,0,0
4441,004442.jpg,1,1,0,0
4442,004443.jpg,0,0,0,0
4443,004444.jpg,0,0,0,0
4444,004445.jpg,0,0,0,0
4445,004446.jpg,0,0,0,0
4446,004447.jpg,1,0,0,0
4447,004448.jpg,0,0,0,0
4448,004449.jpg,0,0,0,0
4449,004450.jpg,1,0,0,0
